team_name,team_id,season,head_coach,division,conference,conference_id,wins,losses,ties,wl_per,notes
Amherst Mammoths,24,2008,Tom Carmean,3,NESCAC,12817,8,7,0,0.533,NA
Amherst Mammoths,24,2007,Tom Carmean,3,NESCAC,12817,7,8,0,0.467,NA
Amherst Mammoths,24,2006,Tom Carmean,3,NESCAC,12817,4,10,0,0.286,NA
Amherst Mammoths,24,2005,Tom Carmean,3,NESCAC,12817,11,4,0,0.733,NA
Amherst Mammoths,24,2004,Tom Carmean,3,NESCAC,12817,11,5,0,0.688,NA
Amherst Mammoths,24,2003,Tom Carmean,3,NESCAC,12817,10,5,0,0.667,NA
Amherst Mammoths,24,2002,Tom Carmean,3,NESCAC,12817,9,7,0,0.563,NA
Amherst Mammoths,24,2001,Tom Carmean,3,NA,NA,5,8,0,0.385,NA
Amherst Mammoths,24,2000,Tom Carmean (4-7)Jim McKeon (4-7),3,NA,NA,4,7,0,0.364,NA
Amherst Mammoths,24,1998,NA,3,NA,NA,NA,NA,NA,NA,NA
Amherst Mammoths,24,1997,NA,3,NA,NA,NA,NA,NA,NA,NA
Amherst Mammoths,24,1996,NA,3,NA,NA,NA,NA,NA,NA,NA
Anderson (IN) Ravens,939,2023,Jacob Ashton,3,HCMLC,30204,0,0,0,0,NA
Anderson (IN) Ravens,939,2022,Jacob Ashton,3,HCMLC,30204,8,7,0,0.533,NA
Anderson (IN) Ravens,939,2021,Jacob Ashton,3,HCAC,9174,3,8,0,0.273,NA
Anderson (IN) Ravens,939,2020,Jacob Ashton,3,HCAC,9174,1,5,0,0.167,NA
Anderson (IN) Ravens,939,2019,Jacob Ashton,3,HCAC,9174,1,12,0,0.077,NA
Anderson (SC) Trojans,13028,2023,Albert Mitchell,2,SAC,12850,0,0,0,0,NA
Anderson (SC) Trojans,13028,2022,Albert Mitchell,2,SAC,12850,9,7,0,0.563,NA
Anderson (SC) Trojans,13028,2021,Albert Mitchell,2,SAC,12850,4,10,0,0.286,NA
Anna Maria AMCATS,26,2023,Nate Mayo,3,Great Northeast,23257,0,0,0,0,NA
Anna Maria AMCATS,26,2022,Nate Mayo,3,Great Northeast,23257,5,11,0,0.313,NA
Anna Maria AMCATS,26,2021,Nate Mayo,3,Great Northeast,23257,1,8,0,0.111,NA
Anna Maria AMCATS,26,2020,Nate Mayo,3,Great Northeast,23257,3,2,0,0.6,NA
Anna Maria AMCATS,26,2019,Nate Mayo,3,Great Northeast,23257,6,12,0,0.333,NA
Anna Maria AMCATS,26,2018,Nate Mayo,3,Great Northeast,23257,4,14,0,0.222,NA
Anna Maria AMCATS,26,2017,Nate Mayo,3,Great Northeast,23257,3,13,0,0.188,NA
Anna Maria AMCATS,26,2016,Nate Mayo,3,Great Northeast,23257,1,15,0,0.063,NA
Anna Maria AMCATS,26,2015,Nate Mayo,3,Great Northeast,23257,1,15,0,0.063,NA
Anna Maria AMCATS,26,2014,Andrew Dalton,3,Great Northeast,23257,2,14,0,0.125,NA
Anna Maria AMCATS,26,2013,Mark Lange,3,Great Northeast,23257,6,10,0,0.375,NA
Anna Maria AMCATS,26,2012,Mark Lange,3,Great Northeast,23257,10,8,0,0.556,NA
Anna Maria AMCATS,26,2011,Patrick Gaffney,3,CCC,839,5,12,0,0.294,NA
Anna Maria AMCATS,26,2010,Patrick Gaffney,3,CCC,839,4,12,0,0.25,NA
Anna Maria AMCATS,26,2009,Patrick Gaffney,3,CCC,839,1,10,0,0.091,First Season of Competition
Anna Maria AMCATS,26,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arcadia Knights,966,2023,Paul Mita,3,MAC Freedom,28745,0,0,0,0,NA
Arcadia Knights,966,2022,Paul Mita,3,MAC Freedom,28745,12,6,0,0.667,NA
Arcadia Knights,966,2021,Paul Mita,3,MAC Freedom,28745,8,7,0,0.533,NA
Arcadia Knights,966,2020,James Purpura,3,MAC Commonwealth,28744,5,2,0,0.714,NA
Arcadia Knights,966,2019,James Purpura,3,MAC Commonwealth,28744,9,9,0,0.5,NA
Arcadia Knights,966,2018,Nick Taylor,3,MAC Commonwealth,28744,6,8,0,0.429,NA
Arcadia Knights,966,2017,Nick Taylor,3,MAC Commonwealth,28744,5,11,0,0.313,NA
Arcadia Knights,966,2016,Nick Taylor,3,MAC Commonwealth,28744,4,12,0,0.25,NA
Arcadia Knights,966,2015,Nick Taylor,3,MAC Commonwealth,28744,5,10,0,0.333,NA
Arcadia Knights,966,2014,Jim Stagnitta,3,MAC Freedom,28745,6,8,0,0.429,NA
Arcadia Knights,966,2013,Andrew Delaney,3,MAC Commonwealth,28744,5,10,0,0.333,Inaugural Varsity Season
Assumption Greyhounds,36,2023,Guy Bourdon,2,NE10,899,0,0,0,0,NA
Assumption Greyhounds,36,2022,Guy Bourdon,2,NE10,899,4,9,0,0.308,NA
Assumption Greyhounds,36,2021,Guy Bourdon,2,NE10,899,2,7,0,0.222,NA
Assumption Greyhounds,36,2020,Guy Bourdon,2,NE10,899,2,2,0,0.5,NA
Assumption Greyhounds,36,2019,Guy Bourdon,2,NE10,899,8,7,0,0.533,NA
Assumption Greyhounds,36,2018,Keith Loftis,2,NE10,899,7,6,0,0.538,NA
Assumption Greyhounds,36,2017,Keith Loftis,2,NE10,899,6,7,0,0.462,NA
Assumption Greyhounds,36,2016,Keith Loftis,2,NE10,899,3,11,0,0.214,NA
Assumption Greyhounds,36,2015,Keith Loftis,2,NE10,899,9,8,0,0.529,NA
Assumption Greyhounds,36,2014,Keith Loftis,2,NE10,899,5,9,0,0.357,NA
Assumption Greyhounds,36,2013,Keith Loftis,2,NE10,899,3,10,0,0.231,NA
Assumption Greyhounds,36,2012,Mel McKee,2,NE10,899,3,11,0,0.214,NA
Assumption Greyhounds,36,2011,Mel McKee,2,NE10,899,9,7,0,0.563,NA
Assumption Greyhounds,36,2010,Mel McKee,2,NE10,899,4,10,0,0.286,NA
Assumption Greyhounds,36,2009,Mel McKee,2,NE10,899,7,8,0,0.467,NA
Assumption Greyhounds,36,2008,Mark Kelley,2,NE10,899,4,11,0,0.267,NA
Assumption Greyhounds,36,2007,Mark Kelley,2,NE10,899,4,10,0,0.286,NA
Assumption Greyhounds,36,2006,Mark Kelley,2,NE10,899,4,10,0,0.286,NA
Assumption Greyhounds,36,2005,Mark Kelley,2,NE10,899,3,11,0,0.214,NA
Assumption Greyhounds,36,2004,Chris Widelo,2,NE10,899,4,11,0,0.267,NA
Assumption Greyhounds,36,2003,Chris Widelo,2,NE10,899,4,9,0,0.308,NA
Assumption Greyhounds,36,2002,Chris Widelo,2,NE10,899,4,9,0,0.308,NA
Assumption Greyhounds,36,2001,Chris Widelo,2,NA,NA,3,9,0,0.25,NA
Assumption Greyhounds,36,2000,Chris Widelo,2,NA,NA,4,10,0,0.286,NA
Assumption Greyhounds,36,1999,Greg Minro,2,NA,NA,2,11,0,0.154,NA
Assumption Greyhounds,36,1998,Greg Minro,2,NA,NA,2,11,0,0.154,NA
Assumption Greyhounds,36,1997,Greg Minro,2,NA,NA,0,11,0,0,NA
Assumption Greyhounds,36,1996,Mike Ginns,2,NA,NA,3,10,0,0.231,NA
Assumption Greyhounds,36,1995,Ed Carver,2,NA,NA,7,6,0,0.538,NA
Assumption Greyhounds,36,1994,Jeremiah Jones,2,NA,NA,3,12,0,0.2,NA
Assumption Greyhounds,36,1993,John Hannon,2,NA,NA,7,6,0,0.538,NA
Assumption Greyhounds,36,1992,John Hannon,2,NA,NA,0,13,0,0,NA
Assumption Greyhounds,36,1991,John Hannon,2,NA,NA,6,8,0,0.429,NA
Assumption Greyhounds,36,1990,John Hannon,2,NA,NA,3,8,0,0.273,NA
Assumption Greyhounds,36,1989,Ed Fayle,2,NA,NA,2,8,0,0.2,NA
Assumption Greyhounds,36,1988,Ed Fayle,2,NA,NA,5,10,0,0.333,NA
Augustana (IL) Vikings,40,2023,Dan Torie,3,CCIW,836,0,0,0,0,NA
Augustana (IL) Vikings,40,2022,Dan Torie,3,CCIW,836,9,6,0,0.6,NA
Augustana (IL) Vikings,40,2021,Dan Torie,3,CCIW,836,6,6,0,0.5,NA
Augustana (IL) Vikings,40,2020,Dan Torie,3,CCIW,836,1,6,0,0.143,NA
Augustana (IL) Vikings,40,2019,Dan Torie,3,CCIW,836,8,10,0,0.444,NA
Augustana (IL) Vikings,40,2018,Dan Torie,3,CCIW,836,8,8,0,0.5,NA
Augustana (IL) Vikings,40,2017,Dan Torie,3,CCIW,836,7,11,0,0.389,NA
Augustana (IL) Vikings,40,2016,Dan Torie,3,CCIW,836,11,7,0,0.611,NA
Augustana (IL) Vikings,40,2015,Kyle Hart,3,CCIW,836,14,5,0,0.737,NA
Augustana (IL) Vikings,40,2014,Kyle Hart,3,Midwest Lacrosse Conference,30121,9,7,0,0.563,NA
Augustana (IL) Vikings,40,2013,Kyle Hart,3,Midwest Lacrosse Conference,30121,11,6,0,0.647,NA
Augustana (IL) Vikings,40,2012,Kyle Hart,3,Division III Independents,NA,8,6,0,0.571,Inaugural Varsity Season
Aurora Spartans,42,2023,Reid Mayberry,3,NACC,30097,0,0,0,0,NA
Aurora Spartans,42,2022,Reid Mayberry,3,NACC,30097,13,6,0,0.684,NA
Aurora Spartans,42,2021,Reid Mayberry,3,Midwest Lacrosse Conference,30121,11,6,0,0.647,NA
Aurora Spartans,42,2020,Reid Mayberry,3,Midwest Lacrosse Conference,30121,2,4,0,0.333,NA
Aurora Spartans,42,2019,Reid Mayberry,3,Midwest Lacrosse Conference,30121,13,4,0,0.765,NA
Aurora Spartans,42,2018,Kylor Berkman,3,Midwest Lacrosse Conference,30121,19,2,0,0.905,NA
Aurora Spartans,42,2017,Kylor Berkman,3,Midwest Lacrosse Conference,30121,18,3,0,0.857,NA
Aurora Spartans,42,2016,Kylor Berkman,3,Midwest Lacrosse Conference,30121,17,3,0,0.85,NA
Aurora Spartans,42,2015,Kylor Berkman,3,Midwest Lacrosse Conference,30121,13,8,0,0.619,NA
Aurora Spartans,42,2014,Kylor Berkman,3,Midwest Lacrosse Conference,30121,16,4,0,0.8,NA
Aurora Spartans,42,2013,Kylor Berkman,3,Midwest Lacrosse Conference,30121,16,4,0,0.8,NA
Aurora Spartans,42,2012,Kylor Berkman,3,Midwest Lacrosse Conference,30121,13,4,0,0.765,NA
Aurora Spartans,42,2011,Brendan Dawson,3,Midwest Lacrosse Conference,30121,11,6,0,0.647,Inaugural Varsity Season
Averett Cougars,44,2023,Tony Mackin,3,USA South,842,0,0,0,0,NA
Averett Cougars,44,2022,Tony Mackin,3,USA South,842,4,11,0,0.267,NA
Averett Cougars,44,2021,Tony Mackin,3,USA South,842,4,9,0,0.308,NA
Averett Cougars,44,2020,Tony Mackin,3,USA South,842,0,6,0,0,NA
Averett Cougars,44,2019,Tony Mackin,3,USA South,842,1,12,0,0.077,NA
Averett Cougars,44,2018,Tony Mackin,3,USA South,842,NA,11,NA,0,NA
Babson Beavers,45,2023,Rocky Batty,3,NEWMAC,890,0,0,0,0,NA
Babson Beavers,45,2022,Rocky Batty,3,NEWMAC,890,8,9,0,0.471,NA
Babson Beavers,45,2021,Rocky Batty,3,NEWMAC,890,5,1,0,0.833,NA
Babson Beavers,45,2020,Rocky Batty,3,NEWMAC,890,3,3,0,0.5,NA
Babson Beavers,45,2019,Rocky Batty,3,NEWMAC,890,8,9,0,0.471,NA
Babson Beavers,45,2018,Brendan Gorman,3,NEWMAC,890,9,7,0,0.563,NA
Babson Beavers,45,2017,Brendan Gorman,3,NEWMAC,890,8,8,0,0.5,NA
Babson Beavers,45,2016,Brendan Gorman,3,NEWMAC,890,10,8,0,0.556,NA
Babson Beavers,45,2015,Brendan Gorman,3,NEWMAC,890,11,7,0,0.611,NA
Babson Beavers,45,2014,Brendan Gorman,3,NEWMAC,890,11,7,0,0.611,NA
Babson Beavers,45,2013,Brendan Gorman,3,NEWMAC,890,10,8,0,0.556,NA
Babson Beavers,45,2012,Brendan Gorman,3,NEWMAC,890,10,7,0,0.588,NA
Babson Beavers,45,2011,Brendan Gorman,3,NEWMAC,890,10,8,0,0.556,NA
Babson Beavers,45,2010,Brendan Gorman,3,NEWMAC,890,10,7,0,0.588,NA
Babson Beavers,45,2009,Jim Castrataro,3,NEWMAC,890,5,11,0,0.313,NA
Babson Beavers,45,2008,Jim Castrataro,3,NEWMAC,890,6,10,0,0.375,NA
Babson Beavers,45,2007,Jim Castrataro,3,NEWMAC,890,7,7,0,0.5,NA
Babson Beavers,45,2006,Jim Castrataro,3,NEWMAC,890,5,10,0,0.333,NA
Babson Beavers,45,2005,Jim Castrataro,3,NEWMAC,890,9,7,0,0.563,NA
Babson Beavers,45,2004,Jim Castrataro,3,NEWMAC,890,9,8,0,0.529,NA
Babson Beavers,45,2003,Jim Castrataro,3,NEWMAC,890,11,5,0,0.688,NA
Babson Beavers,45,2002,Jim Castrataro,3,NEWMAC,890,11,6,0,0.647,NA
Babson Beavers,45,2001,Jim Castrataro,3,NA,NA,13,5,0,0.722,NA
Babson Beavers,45,2000,Jim Castrataro,3,NA,NA,9,6,0,0.6,NA
Babson Beavers,45,1999,Bill Cole,3,NA,NA,8,9,0,0.471,NA
Babson Beavers,45,1998,Bill Cole,3,NA,NA,10,5,0,0.667,NA
Babson Beavers,45,1997,Bill Cole,3,NA,NA,12,3,0,0.8,NA
Babson Beavers,45,1996,Bill Cole,3,NA,NA,6,9,0,0.4,NA
Babson Beavers,45,1995,Bill Cole,3,NA,NA,10,4,0,0.714,NA
Babson Beavers,45,1994,John Stephans,3,NA,NA,7,5,0,0.583,NA
Babson Beavers,45,1993,John Stephans,3,NA,NA,7,6,0,0.538,NA
Babson Beavers,45,1992,John Stephans,3,NA,NA,7,5,0,0.583,NA
Babson Beavers,45,1991,Tom Keller,3,NA,NA,9,5,0,0.643,NA
Babson Beavers,45,1990,Tom Keller,3,NA,NA,9,4,0,0.692,NA
Babson Beavers,45,1989,Tom Keller,3,NA,NA,8,5,0,0.615,NA
Babson Beavers,45,1988,Pierre McGuire,3,NA,NA,6,8,0,0.429,NA
Babson Beavers,45,1987,Pierre McGuire,3,NA,NA,11,3,0,0.786,NA
Babson Beavers,45,1986,Pete Ginnegar,3,NA,NA,6,8,0,0.429,NA
Babson Beavers,45,1985,Pete Ginnegar,3,NA,NA,8,6,0,0.571,NA
Babson Beavers,45,1984,Pete Ginnegar,3,NA,NA,1,11,0,0.083,NA
Babson Beavers,45,1983,Paul Scheufele,3,NA,NA,5,8,0,0.385,NA
Babson Beavers,45,1982,Paul Scheufele,3,NA,NA,7,5,0,0.583,NA
Babson Beavers,45,1981,John Martin,3,NA,NA,6,8,0,0.429,NA
Babson Beavers,45,1980,John Martin,3,NA,NA,10,2,0,0.833,NA
Babson Beavers,45,1979,Rick McCarthy,3,NA,NA,12,2,0,0.857,NA
Babson Beavers,45,1978,Rick McCarthy,3,NA,NA,10,2,0,0.833,NA
Babson Beavers,45,1977,Rick McCarthy,3,NA,NA,7,4,0,0.636,NA
Babson Beavers,45,1976,Rick McCarthy,3,NA,NA,5,5,0,0.5,NA
Baldwin Wallace Yellow Jackets,46,2023,Tony Tatro,3,OAC,901,0,0,0,0,NA
Baldwin Wallace Yellow Jackets,46,2022,Tony Tatro,3,OAC,901,14,4,0,0.778,NA
Baldwin Wallace Yellow Jackets,46,2021,Trey Keeley,3,OAC,901,13,2,0,0.867,NA
Baldwin Wallace Yellow Jackets,46,2020,Trey Keeley,3,OAC,901,2,4,0,0.333,NA
Baldwin Wallace Yellow Jackets,46,2019,Trey Keeley,3,OAC,901,14,3,0,0.824,NA
Baldwin Wallace Yellow Jackets,46,2018,Trey Keeley,3,OAC,901,11,5,0,0.688,NA
Baldwin Wallace Yellow Jackets,46,2017,Jason Tarnow,3,OAC,901,12,3,0,0.8,NA
Baldwin Wallace Yellow Jackets,46,2016,Jason Tarnow,3,OAC,901,14,3,0,0.824,NA
Baldwin Wallace Yellow Jackets,46,2015,Jason Tarnow,3,OAC,901,12,3,0,0.8,NA
Baldwin Wallace Yellow Jackets,46,2014,Jason Tarnow,3,OAC,901,7,7,0,0.5,NA
Baldwin Wallace Yellow Jackets,46,2013,Jason Tarnow,3,NA,NA,6,5,0,0.545,Inaugural Varsity Season
Barton Bulldogs,15646,2023,Warren Shumate,2,Conference Carolinas,4423,0,0,0,0,NA
Barton Bulldogs,15646,2022,Warren Shumate,2,Conference Carolinas,4423,9,7,0,0.563,NA
Barton Bulldogs,15646,2021,Warren Shumate,2,Conference Carolinas,4423,8,5,0,0.615,NA
Barton Bulldogs,15646,2020,Warren Shumate,2,Conference Carolinas,4423,1,6,0,0.143,NA
Barton Bulldogs,15646,2019,Warren Shumate,2,Conference Carolinas,4423,5,12,0,0.294,NA
Bates Bobcats,50,2023,Dab Annino,3,NESCAC,12817,0,0,0,0,NA
Bates Bobcats,50,2022,Peter Lasagna,3,NESCAC,12817,1,12,0,0.077,NA
Bates Bobcats,50,2021,Peter Lasagna,3,NESCAC,12817,1,3,0,0.25,Did not meet minimum number of contests played to be included in national statistical rankings
Bates Bobcats,50,2020,Peter Lasagna,3,NESCAC,12817,1,5,0,0.167,NA
Bates Bobcats,50,2019,Peter Lasagna,3,NESCAC,12817,10,5,0,0.667,NA
Bates Bobcats,50,2018,Peter Lasagna,3,NESCAC,12817,8,8,0,0.5,NA
Bates Bobcats,50,2017,Peter Lasagna,3,NESCAC,12817,16,2,0,0.889,NA
Bates Bobcats,50,2016,Peter Lasagna,3,NESCAC,12817,11,4,0,0.733,NA
Bates Bobcats,50,2015,Peter Lasagna,3,NESCAC,12817,11,6,0,0.647,NA
Bates Bobcats,50,2014,Peter Lasagna,3,NESCAC,12817,4,9,0,0.308,NA
Bates Bobcats,50,2013,Peter Lasagna,3,NESCAC,12817,7,7,0,0.5,NA
Bates Bobcats,50,2012,Peter Lasagna,3,NESCAC,12817,4,9,0,0.308,NA
Bates Bobcats,50,2011,Peter Lasagna,3,NESCAC,12817,4,9,0,0.308,NA
Bates Bobcats,50,2010,Peter Lasagna,3,NESCAC,12817,4,9,0,0.308,NA
Bates Bobcats,50,2009,Peter Lasagna,3,NESCAC,12817,4,9,0,0.308,NA
Bates Bobcats,50,2008,Peter Lasagna,3,NESCAC,12817,3,10,0,0.231,NA
Bates Bobcats,50,2007,Peter Lasagna,3,NESCAC,12817,6,6,0,0.5,NA
Bates Bobcats,50,2006,Peter Lasagna,3,NESCAC,12817,9,5,0,0.643,NA
Bates Bobcats,50,2005,Peter Lasagna,3,NESCAC,12817,9,6,0,0.6,NA
Bates Bobcats,50,2004,Peter Lasagna,3,NESCAC,12817,2,9,0,0.182,NA
Bates Bobcats,50,2003,Peter Lasagna,3,NESCAC,12817,5,10,0,0.333,NA
Bates Bobcats,50,2002,Peter Lasagna,3,NESCAC,12817,8,7,0,0.533,NA
Bates Bobcats,50,2001,Peter Lasagna,3,NA,NA,6,7,0,0.462,NA
Bates Bobcats,50,2000,Al Brown,3,NA,NA,9,7,0,0.563,NA
Bates Bobcats,50,1999,Al Brown,3,NA,NA,8,6,0,0.571,NA
Bates Bobcats,50,1998,Al Brown,3,NA,NA,8,7,0,0.533,NA
Bates Bobcats,50,1997,Al Brown,3,NA,NA,9,6,0,0.6,NA
Bates Bobcats,50,1996,Al Brown,3,NA,NA,7,8,0,0.467,NA
Bates Bobcats,50,1995,Web Harrison,3,NA,NA,8,7,0,0.533,NA
Bates Bobcats,50,1994,Web Harrison,3,NA,NA,9,8,0,0.529,NA
Bates Bobcats,50,1993,Web Harrison,3,NA,NA,3,11,0,0.214,NA
Bates Bobcats,50,1992,Web Harrison,3,NA,NA,7,9,0,0.438,NA
Bates Bobcats,50,1991,Web Harrison,3,NA,NA,4,9,0,0.308,NA
Bates Bobcats,50,1990,Web Harrison,3,NA,NA,4,10,0,0.286,NA
Bates Bobcats,50,1989,Web Harrison,3,NA,NA,7,8,0,0.467,NA
Bates Bobcats,50,1988,Web Harrison,3,NA,NA,7,7,0,0.5,NA
Bates Bobcats,50,1987,Web Harrison,3,NA,NA,10,4,0,0.714,NA
Bates Bobcats,50,1986,Web Harrison,3,NA,NA,11,3,0,0.786,NA
Bates Bobcats,50,1985,Web Harrison,3,NA,NA,11,2,0,0.846,NA
Bates Bobcats,50,1984,Web Harrison,3,NA,NA,11,1,0,0.917,NA
Bates Bobcats,50,1983,Web Harrison,3,NA,NA,6,5,0,0.545,NA
Bates Bobcats,50,1982,Web Harrison,3,NA,NA,5,6,0,0.455,NA
Bates Bobcats,50,1981,Web Harrison,3,NA,NA,6,5,0,0.545,NA
Bates Bobcats,50,1980,Web Harrison,3,NA,NA,9,3,0,0.75,NA
Bates Bobcats,50,1979,Web Harrison,3,NA,NA,4,8,0,0.333,NA
Bates Bobcats,50,1978,Web Harrison,3,NA,NA,2,7,0,0.222,NA
Bellarmine Knights,52,2023,Andrew Whitley,1,ASUN,920,0,0,0,0,NA
Bellarmine Knights,52,2022,Andrew Whitley,1,ASUN,920,4,13,0,0.235,NA
Bellarmine Knights,52,2021,Andrew Whitley,1,SoCon,912,5,10,0,0.333,NA
Bellarmine Knights,52,2020,Andrew Whitley,1,SoCon,912,2,6,0,0.25,NA
Bellarmine Knights,52,2019,Jim Mitchell,1,SoCon,912,3,10,0,0.231,NA
Bellarmine Knights,52,2018,Jay Sothoron,1,SoCon,912,4,9,0,0.308,NA
Bellarmine Knights,52,2017,Kevin Burns,1,SoCon,912,4,9,0,0.308,NA
Bellarmine Knights,52,2016,Kevin Burns,1,SoCon,912,6,9,0,0.4,NA
Bellarmine Knights,52,2015,Kevin Burns,1,SoCon,912,4,8,0,0.333,NA
Bellarmine Knights,52,2014,Kevin Burns,1,ECAC,NA,7,5,0,0.583,NA
Bellarmine Knights,52,2013,Kevin Burns,1,ECAC,NA,7,7,0,0.5,NA
Bellarmine Knights,52,2012,Kevin Burns,1,ECAC,NA,4,8,0,0.333,NA
Bellarmine Knights,52,2011,Bart Sullivan,1,ECAC,NA,4,11,0,0.267,NA
Bellarmine Knights,52,2010,Jack McGetrick,1,ECAC,NA,9,6,0,0.6,NA
Bellarmine Knights,52,2009,Jack McGetrick,1,GWLL,NA,6,8,0,0.429,NA
Bellarmine Knights,52,2008,Jack McGetrick,1,GWLL,NA,7,7,0,0.5,NA
Bellarmine Knights,52,2007,Jack McGetrick,1,GWLL,NA,3,10,0,0.231,NA
Bellarmine Knights,52,2006,Jack McGetrick,1,NA,NA,7,8,0,0.467,NA
Bellarmine Knights,52,2005,Jack McGetrick,2,NA,NA,13,2,0,0.867,Inaugural Varsity Season
Belmont Abbey Crusaders,2683,2023,Chris Barrett,2,Conference Carolinas,4423,0,0,0,0,NA
Belmont Abbey Crusaders,2683,2022,Chris Barrett,2,Conference Carolinas,4423,10,5,0,0.667,NA
Belmont Abbey Crusaders,2683,2021,Chris Barrett,2,Conference Carolinas,4423,10,4,0,0.714,NA
Belmont Abbey Crusaders,2683,2020,Chris Barrett,2,Conference Carolinas,4423,7,0,0,1,NA
Belmont Abbey Crusaders,2683,2019,Chris Barrett,2,Conference Carolinas,4423,14,4,0,0.778,NA
Belmont Abbey Crusaders,2683,2018,Chris Barrett,2,Conference Carolinas,4423,14,4,0,0.778,NA
Belmont Abbey Crusaders,2683,2017,Chris Barrett,2,Conference Carolinas,4423,12,5,0,0.706,NA
Belmont Abbey Crusaders,2683,2016,Chris Barrett,2,Conference Carolinas,4423,12,4,0,0.75,NA
Belmont Abbey Crusaders,2683,2015,Chris Barrett,2,Conference Carolinas,4423,11,5,0,0.688,NA
Belmont Abbey Crusaders,2683,2014,Chris Barrett,2,Conference Carolinas,4423,6,10,0,0.375,NA
Belmont Abbey Crusaders,2683,2013,Chris Barrett,2,Conference Carolinas,4423,11,6,0,0.647,NA
Belmont Abbey Crusaders,2683,2012,Chris Barrett,2,Conference Carolinas,4423,5,11,0,0.313,NA
Belmont Abbey Crusaders,2683,2011,Jim Dietsch,2,Conference Carolinas,4423,5,7,0,0.417,NA
Belmont Abbey Crusaders,2683,2010,Jim Dietsch,2,Conference Carolinas,4423,7,6,0,0.538,NA
Belmont Abbey Crusaders,2683,2009,Jim Dietsch,2,Conference Carolinas,4423,6,6,0,0.5,NA
Belmont Abbey Crusaders,2683,2008,Jim Dietsch,2,Conference Carolinas,4423,9,4,0,0.692,NA
Belmont Abbey Crusaders,2683,2007,Rob Horrigan,2,Deep South,NA,6,9,0,0.4,NA
Belmont Abbey Crusaders,2683,2006,Rob Horrigan,2,Deep South,NA,6,7,0,0.462,First year of program
Beloit Buccaneers,53,2023,Kevin Lerg,3,NACC,30097,0,0,0,0,NA
Beloit Buccaneers,53,2022,Kevin Lerg,3,NACC,30097,2,12,0,0.143,NA
Beloit Buccaneers,53,2021,Ben Coughlin,3,Midwest Lacrosse Conference,30121,0,0,0,0,NA
Beloit Buccaneers,53,2020,Ben Coughlin,3,Midwest Lacrosse Conference,30121,1,3,0,0.25,NA
Beloit Buccaneers,53,2019,Ben Coughlin,3,Midwest Lacrosse Conference,30121,7,8,0,0.467,NA
Beloit Buccaneers,53,2018,Rashad Devoe,3,Midwest Lacrosse Conference,30121,8,8,0,0.5,NA
Beloit Buccaneers,53,2017,Rashad Devoe,3,Midwest Lacrosse Conference,30121,10,6,0,0.625,NA
Beloit Buccaneers,53,2016,Rashad Devoe,3,Midwest Lacrosse Conference,30121,5,10,0,0.333,NA
Beloit Buccaneers,53,2015,Bob Dignazio,3,Midwest Lacrosse Conference,30121,5,8,0,0.385,NA
Beloit Buccaneers,53,2014,Bob Dignazio,3,NA,NA,9,6,0,0.6,NA
Beloit Buccaneers,53,2013,Bob Dignazio,3,NA,NA,6,6,0,0.5,Inaugural Varsity Season
Benedictine (IL) Eagles,296,2023,Chris Button,3,NACC,30097,0,0,0,0,NA
Benedictine (IL) Eagles,296,2022,Chris Button,3,NACC,30097,12,7,0,0.632,NA
Benedictine (IL) Eagles,296,2021,Chris Button,3,Midwest Lacrosse Conference,30121,13,3,0,0.813,NA
Benedictine (IL) Eagles,296,2020,Chris Button,3,Midwest Lacrosse Conference,30121,5,1,0,0.833,NA
Benedictine (IL) Eagles,296,2019,Chris Button,3,Midwest Lacrosse Conference,30121,11,4,0,0.733,NA
Benedictine (IL) Eagles,296,2018,Guy Bourdon,3,Midwest Lacrosse Conference,30121,11,7,0,0.611,NA
Benedictine (IL) Eagles,296,2017,Guy Bourdon,3,Midwest Lacrosse Conference,30121,6,11,0,0.353,NA
Benedictine (IL) Eagles,296,2016,Guy Bourdon,3,Midwest Lacrosse Conference,30121,11,5,0,0.688,NA
Benedictine (IL) Eagles,296,2015,Jason Farrell,3,Midwest Lacrosse Conference,30121,11,5,0,0.688,NA
Benedictine (IL) Eagles,296,2014,Jason Farrell,3,Midwest Lacrosse Conference,30121,10,6,0,0.625,NA
Benedictine (IL) Eagles,296,2013,Jason Farrell,3,Midwest Lacrosse Conference,30121,7,9,0,0.438,Inaugural Varsity Season
Bentley Falcons,56,2023,Jim Murphy,2,NE10,899,0,0,0,0,NA
Bentley Falcons,56,2022,Jim Murphy,2,NE10,899,8,6,0,0.571,NA
Bentley Falcons,56,2021,Jim Murphy,2,NE10,899,6,4,0,0.6,NA
Bentley Falcons,56,2020,Jim Murphy,2,NE10,899,0,3,0,0,NA
Bentley Falcons,56,2019,Jim Murphy,2,NE10,899,9,5,0,0.643,NA
Bentley Falcons,56,2018,Jim Murphy,2,NE10,899,5,8,0,0.385,NA
Bentley Falcons,56,2017,Jim Murphy,2,NE10,899,6,7,0,0.462,NA
Bentley Falcons,56,2016,Jim Murphy,2,NE10,899,6,7,0,0.462,NA
Bentley Falcons,56,2015,Jim Murphy,2,NE10,899,6,7,0,0.462,NA
Bentley Falcons,56,2014,Jim Murphy,2,NE10,899,8,7,0,0.533,NA
